file,artist,album,track,genres,selected_for
086377.mp3,Bliss Blood & Al Street,Live on WFMU's Airborne Event with Dan Bodah - February 18th; 2013,Give Me Lots Of Sugar,['Jazz'; 'Flamenco'],Flamenco
086378.mp3,Bliss Blood & Al Street,Live on WFMU's Airborne Event with Dan Bodah - February 18th; 2013,Unspun,['Jazz'; 'Flamenco'],Flamenco
086379.mp3,Bliss Blood & Al Street,Live on WFMU's Airborne Event with Dan Bodah - February 18th; 2013,Xtabay,['Jazz'; 'Flamenco'],Flamenco
086380.mp3,Bliss Blood & Al Street,Live on WFMU's Airborne Event with Dan Bodah - February 18th; 2013,Please Do (OST Hello Lonesome),['Jazz'; 'Flamenco'],Flamenco
028401.mp3,Rob Steady,Ask No Lies,Scratching While Breathing in a Theremin Choir,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028402.mp3,Rob Steady,Ask No Lies,Redo New Things,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028403.mp3,Rob Steady,Ask No Lies,Sculpture de Freins,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028404.mp3,Rob Steady,Ask No Lies,Mood Swings,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028405.mp3,Rob Steady,Ask No Lies,Ballet de Pelleteuses,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028406.mp3,Rob Steady,Ask No Lies,Ask No Lies,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028407.mp3,Rob Steady,Ask No Lies,Cut Up Cyclothimique,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028408.mp3,Rob Steady,Ask No Lies,Do Yourself a Favor,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028409.mp3,Rob Steady,Ask No Lies,Melting Crosswords,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028410.mp3,Rob Steady,Ask No Lies,Wanderlust Definition,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028411.mp3,Rob Steady,Ask No Lies,Rodney the Clumsy,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028412.mp3,Rob Steady,Ask No Lies,Tremplin a Chenille,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028413.mp3,Rob Steady,Ask No Lies,Dust Breeding,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028414.mp3,Rob Steady,Ask No Lies,Believe in Gravity,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
028415.mp3,Rob Steady,Ask No Lies,Puzzled Pieces,['Electronic'; 'Hip-Hop'; 'Wonky'],Wonky
033252.mp3,Minus,95 [LCL02],23 Estival,['Electronic'; 'Hip-Hop'; 'Dance'; 'Skweee'; 'Wonky'],Wonky
033253.mp3,Minus,95 [LCL02],Soveja,['Electronic'; 'Hip-Hop'; 'Dance'; 'Skweee'; 'Wonky'],Wonky
033255.mp3,Minus,95 [LCL02],Teatrul de Vara (As Soon As),['Electronic'; 'Hip-Hop'; 'Dance'; 'Skweee'; 'Wonky'],Wonky
033256.mp3,Minus,95 [LCL02],Neptun (Heading for Something),['Electronic'; 'Hip-Hop'; 'Dance'; 'Skweee'; 'Wonky'],Wonky
033257.mp3,Minus,95 [LCL02],Miscellaneous Outtake #1 (Bonus Track),['Electronic'; 'Hip-Hop'; 'Dance'; 'Skweee'; 'Wonky'],Wonky
037638.mp3,tzara,degrowth,statues,['Hip-Hop'; 'Klezmer'],Klezmer
037639.mp3,tzara,degrowth,interlude,['Hip-Hop'; 'Klezmer'],Klezmer
037640.mp3,tzara,degrowth,degrowth pt. 1,['Hip-Hop'; 'Klezmer'],Klezmer
037641.mp3,tzara,degrowth,subscribe to the new internationalist,['Hip-Hop'; 'Klezmer'],Klezmer
037642.mp3,tzara,degrowth,degrowth pt. 2,['Hip-Hop'; 'Klezmer'],Klezmer
037643.mp3,tzara,degrowth,outro (bria's waltz),['Hip-Hop'; 'Klezmer'],Klezmer
043516.mp3,Eastern Watershed Klezmer Quartet,Live at the 2011 Golden Festival -- EWKQ,Varshaver,['Klezmer'],Klezmer
043517.mp3,Eastern Watershed Klezmer Quartet,Live at the 2011 Golden Festival -- EWKQ,Heifitz' Frailach,['Klezmer'],Klezmer
043518.mp3,Eastern Watershed Klezmer Quartet,Live at the 2011 Golden Festival -- EWKQ,Dance Medley,['Klezmer'],Klezmer
043519.mp3,Eastern Watershed Klezmer Quartet,Live at the 2011 Golden Festival -- EWKQ,Play It Again; Dave,['Klezmer'],Klezmer
043520.mp3,Eastern Watershed Klezmer Quartet,Live at the 2011 Golden Festival -- EWKQ,Der Heyser Bulgar,['Klezmer'],Klezmer
043521.mp3,Eastern Watershed Klezmer Quartet,Live at the 2011 Golden Festival -- EWKQ,Sammy's Medley,['Klezmer'],Klezmer
043585.mp3,Rozsa has become... Madárka,Live at the 2011 Golden Festival: Szelrozsa,Rumelaj,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043586.mp3,Rozsa has become... Madárka,Live at the 2011 Golden Festival: Szelrozsa,Nacht en gan Eden,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043587.mp3,Rozsa has become... Madárka,Live at the 2011 Golden Festival: Szelrozsa,Arrol Alol,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043588.mp3,Rozsa has become... Madárka,Live at the 2011 Golden Festival: Szelrozsa,L'chaim,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043589.mp3,Rozsa has become... Madárka,Live at the 2011 Golden Festival: Szelrozsa,Bubamara,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043590.mp3,Rozsa has become... Madárka,Live at the 2011 Golden Festival: Szelrozsa,Vlasko,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043598.mp3,Rozsa has become... Madárka,Szelrozsa Singles,Amari szi Amari,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
043599.mp3,Rozsa has become... Madárka,Szelrozsa Singles,Goldenshteyn,['Europe'; 'Romany (Gypsy)'; 'Klezmer'],Klezmer
003774.mp3,La Troba Kung-Fu,Live at WFMU on Rob Weisberg's Show on 10/18/2008,Live on WFMU 2008 (full set),['Latin America'; 'Polka'],Polka
003775.mp3,La Troba Kung-Fu,Live at WFMU on Rob Weisberg's Show on 10/18/2008,Cumbia Infierno,['Latin America'; 'Polka'],Polka
003776.mp3,La Troba Kung-Fu,Live at WFMU on Rob Weisberg's Show on 10/18/2008,La Canco de Lladre,['Latin America'; 'Polka'],Polka
003777.mp3,La Troba Kung-Fu,Live at WFMU on Rob Weisberg's Show on 10/18/2008,Volant,['Latin America'; 'Polka'],Polka
003778.mp3,La Troba Kung-Fu,Live at WFMU on Rob Weisberg's Show on 10/18/2008,Calor Calor,['Latin America'; 'Polka'],Polka
003779.mp3,La Troba Kung-Fu,Live at WFMU on Rob Weisberg's Show on 10/18/2008,Rock Rumba,['Latin America'; 'Polka'],Polka
004091.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,1864,['Polka'; 'Balkan'; 'Europe'],Polka
004092.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Nina Olga Vodka,['Polka'; 'Balkan'; 'Europe'],Polka
004093.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Amsterdam,['Polka'; 'Balkan'; 'Europe'],Polka
004094.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Vida Propia,['Polka'; 'Balkan'; 'Europe'],Polka
004095.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Funeral Brahms,['Polka'; 'Balkan'; 'Europe'],Polka
004096.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,La Fin Du Monde,['Polka'; 'Balkan'; 'Europe'],Polka
004097.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Clammy Hands,['Polka'; 'Balkan'; 'Europe'],Polka
004098.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Russo Trap,['Polka'; 'Balkan'; 'Europe'],Polka
004099.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Stalin's Head,['Polka'; 'Balkan'; 'Europe'],Polka
004100.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Gitanas Mojadas,['Polka'; 'Balkan'; 'Europe'],Polka
004101.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Karjalainen Tanssi,['Polka'; 'Balkan'; 'Europe'],Polka
004102.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Herasinkuoleena,['Polka'; 'Balkan'; 'Europe'],Polka
004103.mp3,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,Circo Del Siglo,['Polka'; 'Balkan'; 'Europe'],Polka
020694.mp3,Tracky Birthday,Animal Audition,WuBatman-Tang,['Alternative Hip-Hop'; 'Polka'],Polka
060538.mp3,Turku; Nomads of the Silk Road,Golden Festival 2012,Penceresi,['Middle East'; 'Turkish'],Turkish
060539.mp3,Turku; Nomads of the Silk Road,Golden Festival 2012,Antalyanin Mor Uzumu,['Middle East'; 'Turkish'],Turkish
060541.mp3,Turku; Nomads of the Silk Road,Golden Festival 2012,Mastoom Mastoom,['Middle East'; 'Turkish'],Turkish
060542.mp3,Turku; Nomads of the Silk Road,Golden Festival 2012,Lesgi,['Middle East'; 'Turkish'],Turkish
060543.mp3,Turku; Nomads of the Silk Road,Golden Festival 2012,Merzifon,['Middle East'; 'Turkish'],Turkish
080772.mp3,Zlatni Makedoncinja,Live at the 2013 Golden Festival,Svadba Golema,['International'; 'Romany (Gypsy)'; 'Turkish'],Turkish
080773.mp3,Zlatni Makedoncinja,Live at the 2013 Golden Festival,Pajdusko,['International'; 'Romany (Gypsy)'; 'Turkish'],Turkish
080774.mp3,Zlatni Makedoncinja,Live at the 2013 Golden Festival,Eleno,['International'; 'Romany (Gypsy)'; 'Turkish'],Turkish
080775.mp3,Zlatni Makedoncinja,Live at the 2013 Golden Festival,Stani Mome,['International'; 'Romany (Gypsy)'; 'Turkish'],Turkish
080776.mp3,Zlatni Makedoncinja,Live at the 2013 Golden Festival,Milionerce Dada Sali,['International'; 'Romany (Gypsy)'; 'Turkish'],Turkish
099351.mp3,Wind of Anatolia,Live at the 2014 Golden Festival,Ille de Roman Olsun,['Folk'; 'Turkish'],Turkish
099352.mp3,Wind of Anatolia,Live at the 2014 Golden Festival,Osman Aga,['Folk'; 'Turkish'],Turkish
099353.mp3,Wind of Anatolia,Live at the 2014 Golden Festival,Zeytinyagli,['Folk'; 'Turkish'],Turkish
099354.mp3,Wind of Anatolia,Live at the 2014 Golden Festival,Sevdam Olmasa / Muhabbet Bagi,['Folk'; 'Turkish'],Turkish
099355.mp3,Wind of Anatolia,Live at the 2014 Golden Festival,Kim Arar,['Folk'; 'Turkish'],Turkish
134918.mp3,Turku; Nomads of the Silk Road,Nomads of the Silk Road,-Sheydaii,['International'; 'Middle East'; 'Turkish'],Turkish
134919.mp3,Turku; Nomads of the Silk Road,Nomads of the Silk Road,Fidayda,['International'; 'Middle East'; 'Turkish'],Turkish
134921.mp3,Turku; Nomads of the Silk Road,Nomads of the Silk Road,Variations On A Kurdish Theme,['International'; 'Middle East'; 'Turkish'],Turkish
134922.mp3,Turku; Nomads of the Silk Road,Nomads of the Silk Road,-Shab Ayum,['International'; 'Middle East'; 'Turkish'],Turkish
134923.mp3,Turku; Nomads of the Silk Road,Nomads of the Silk Road,-Sut Ictim Dilim Yandi,['International'; 'Middle East'; 'Turkish'],Turkish
028590.mp3,Rhoda,vosotros presents: Rhoda,It Was You (feat. Shoulda),['Rock'; 'Experimental'; 'Experimental Pop'; 'Progressive'; 'Gospel'],Gospel
041946.mp3,Les Petits Chanteurs de Montigny,Compilation classique,Go down Moses (Negro Spiritual),['Choral Music'; 'Gospel'],Gospel
041947.mp3,Les Petits Chanteurs de Montigny,Compilation classique,Soon and Very Soon (Negro Spiritual),['Choral Music'; 'Gospel'],Gospel
041948.mp3,Les Petits Chanteurs de Montigny,Compilation classique,Go tell it on the mountain (Negro Spiritual),['Choral Music'; 'Gospel'],Gospel
041949.mp3,Les Petits Chanteurs de Montigny,Compilation classique,Let us break bread (Negro Spiritual),['Choral Music'; 'Gospel'],Gospel
044814.mp3,Monk Turner + Fascinoma,Emergency Songs,Whatcha' Doin',['Pop'; 'Gospel'],Gospel
047400.mp3,The Trumpeteers,Little Wooden Church,Little Wooden Church,['Americana'; 'Gospel'],Gospel
047401.mp3,The Masters of Harmony of Detroit,Seek Seek,Seek-Seek,['Americana'; 'Gospel'],Gospel
047402.mp3,Universal Jubilaires,Childhood Days,Childhood Days,['Americana'; 'Gospel'],Gospel
047403.mp3,Flying Cloud,Upper Room,Upper Room,['Americana'; 'Gospel'],Gospel
065179.mp3,Riasni Drova,WHNZ:40:YTFM,Shadow,['Avant-Garde'; 'Experimental'; 'Improv'; 'Gospel'],Gospel
065180.mp3,Riasni Drova,WHNZ:40:YTFM,Moses,['Avant-Garde'; 'Experimental'; 'Improv'; 'Gospel'],Gospel
065181.mp3,Riasni Drova,WHNZ:40:YTFM,I Want Jesus to Walk with Me,['Avant-Garde'; 'Experimental'; 'Improv'; 'Gospel'],Gospel
070089.mp3,ONO,Albino,Veil,['Industrial'; 'No Wave'; 'Gospel'],Gospel
071835.mp3,Jose Konda,Bolingo Na nzambe,Bolingo Na Yo Nkolo,['Afrobeat'; 'Gospel'],Gospel
071836.mp3,Jose Konda,Bolingo Na nzambe,To Milengele,['Afrobeat'; 'Gospel'],Gospel
071837.mp3,Jose Konda,Bolingo Na nzambe,Golgotha,['Afrobeat'; 'Gospel'],Gospel
071838.mp3,Jose Konda,Bolingo Na nzambe,Masiya,['Afrobeat'; 'Gospel'],Gospel
071839.mp3,Jose Konda,Bolingo Na nzambe,Kimbala,['Afrobeat'; 'Gospel'],Gospel
071840.mp3,Jose Konda,Bolingo Na nzambe,Yesu A Lobaki,['Afrobeat'; 'Gospel'],Gospel
022317.mp3,El Hijo de la Cumbia,Freestyle de Ritmos,Cumbia de los Barrios,['Hip-Hop'; 'Latin America'; 'Cumbia'],Cumbia
029970.mp3,Very Be Careful,WFMU/Barbés Cumbia Night; July 5 2009,La Abeja (live @ The Bell House),['Latin America'; 'Cumbia'],Cumbia
031598.mp3,El Remolón,Cumbia Bichera EP + remixes,Remoloneando [feat sumergido],['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031599.mp3,El Remolón,Cumbia Bichera EP + remixes,Cumbia Bichera,['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031600.mp3,El Remolón,Cumbia Bichera EP + remixes,Riki Ticki,['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031601.mp3,El Remolón,Cumbia Bichera EP + remixes,El Guacho,['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031602.mp3,El Remolón,Cumbia Bichera EP + remixes,Cumbia Bichera (Tremor Mix),['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031603.mp3,El Remolón,Cumbia Bichera EP + remixes,The Beach Era (Djef Mix),['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031604.mp3,El Remolón,Cumbia Bichera EP + remixes,Cumbia Bichera (Kovic Mix),['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031605.mp3,El Remolón,Cumbia Bichera EP + remixes,Cumbia Bichera (Sokio Mix),['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
031606.mp3,El Remolón,Cumbia Bichera EP + remixes,Cumbia Bichera (Mika Martini Mix),['Latin America'; 'Minimal Electronic'; 'Cumbia'],Cumbia
033067.mp3,Chico Trujillo,Live at WFMU on Transpacific Sound Paradise; 7/24/10,Gran Pecador,['International'; 'Latin America'; 'Cumbia'],Cumbia
033068.mp3,Chico Trujillo,Live at WFMU on Transpacific Sound Paradise; 7/24/10,Loca,['International'; 'Latin America'; 'Cumbia'],Cumbia
033069.mp3,Chico Trujillo,Live at WFMU on Transpacific Sound Paradise; 7/24/10,Sombrero - Calentones,['International'; 'Latin America'; 'Cumbia'],Cumbia
033070.mp3,Chico Trujillo,Live at WFMU on Transpacific Sound Paradise; 7/24/10,Villera Mistica,['International'; 'Latin America'; 'Cumbia'],Cumbia
033071.mp3,Chico Trujillo,Live at WFMU on Transpacific Sound Paradise; 7/24/10,La Gata Bajo La Lluvia,['International'; 'Latin America'; 'Cumbia'],Cumbia
033072.mp3,Chico Trujillo,Live at WFMU on Transpacific Sound Paradise; 7/24/10,Lanzaplatos,['International'; 'Latin America'; 'Cumbia'],Cumbia
101111.mp3,La Sabrosa Sabrosura,Live on WFMU's Transpacific Sound Paradise: Dec 28; 2013,Nena,['Reggae - Dub'; 'Cumbia'],Cumbia
101112.mp3,La Sabrosa Sabrosura,Live on WFMU's Transpacific Sound Paradise: Dec 28; 2013,Peligro,['Reggae - Dub'; 'Cumbia'],Cumbia
101116.mp3,La Sabrosa Sabrosura,Live on WFMU's Transpacific Sound Paradise: Dec 28; 2013,Este Sol,['Reggae - Dub'; 'Cumbia'],Cumbia
041044.mp3,Dan Alfresco,Dead Bees records sing Christmas: Try People Try,Cry People Cry [Demo version],['Christmas'],Christmas
041045.mp3,Dan Alfresco,Dead Bees records sing Christmas: Try People Try,Try People Try [DbassMasta remix],['Christmas'],Christmas
041046.mp3,Dan Alfresco,Dead Bees records sing Christmas: Try People Try,Try People Try,['Christmas'],Christmas
057939.mp3,Ergo Phizmiz,Chinstrap Christmas Party,The Meaning of Christmas,['Holiday'; 'Christmas'],Christmas
057940.mp3,Ergo Phizmiz,Chinstrap Christmas Party,Santa Claws is Coming,['Holiday'; 'Christmas'],Christmas
057942.mp3,The Superfools,Chinstrap Christmas Party,Christmas with The Superfools,['Holiday'; 'Christmas'],Christmas
057943.mp3,Oblivian Substanshall,Chinstrap Christmas Party,Just Look At All The Love In The World; And Be Gorgeous,['Holiday'; 'Christmas'],Christmas
057959.mp3,Elvis Herod,Chinstrap Christmas Party,Elvis Herod's Christmas Treat,['Holiday'; 'Christmas'],Christmas
073897.mp3,Lee Rosevere,Make A Wish (for Christmas),Make A Wish (for Christmas),['Electronic'; 'Ambient Electronic'; 'Minimal Electronic'; 'Christmas'],Christmas
081358.mp3,Maya Solovéy,Midwinter,We Three Kings,['Holiday'; 'Christmas'],Christmas
081362.mp3,Maya Solovéy,Midwinter,Silent Night,['Holiday'; 'Christmas'],Christmas
081363.mp3,Maya Solovéy,Midwinter,Good King Wenscesles,['Holiday'; 'Christmas'],Christmas
081364.mp3,Maya Solovéy,Midwinter,In the Bleak Midwinter,['Holiday'; 'Christmas'],Christmas
081365.mp3,Maya Solovéy,Midwinter,Little Drummer Boy,['Holiday'; 'Christmas'],Christmas
096508.mp3,Henry Adam Svec (Feat. Huey Lewis on Harmonica),Yuletide Entertainments (2012),(A Christmas Elf) Goin' Down the Road Feeling Bad,['Rock'; 'Folk'; 'Christmas'],Christmas
096509.mp3,Renee & Marc Hoogstad,Yuletide Entertainments (2012),Mary's Song,['Rock'; 'Folk'; 'Christmas'],Christmas
096510.mp3,Aaron DeVries,Yuletide Entertainments (2012),Once in Royal David's City,['Rock'; 'Folk'; 'Christmas'],Christmas
096511.mp3,Lerch de Triomphe (Avec Simpks),Yuletide Entertainments (2012),Petit Papa Noël!,['Rock'; 'Folk'; 'Christmas'],Christmas
096512.mp3,Will Heikoop,Yuletide Entertainments (2012),Christmas Night,['Rock'; 'Folk'; 'Christmas'],Christmas
096514.mp3,Ben DeVries,Yuletide Entertainments (2012),We Three Kings,['Rock'; 'Folk'; 'Christmas'],Christmas
016773.mp3,Shake That Little Foot,Shake That Little Foot,Bill Cheathum,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016774.mp3,Shake That Little Foot,Shake That Little Foot,Bonaparte Crossing the Rhine,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016775.mp3,Shake That Little Foot,Shake That Little Foot,Bonaparte's Retreat,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016776.mp3,Shake That Little Foot,Shake That Little Foot,Dennis Murphy's Polka,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016777.mp3,Shake That Little Foot,Shake That Little Foot,Flop Eared Mule,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016779.mp3,Shake That Little Foot,Shake That Little Foot,The Lark in the Clear Air,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016780.mp3,Shake That Little Foot,Shake That Little Foot,Over the Waterfall,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016781.mp3,Shake That Little Foot,Shake That Little Foot,Pretty Little Dog,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016782.mp3,Shake That Little Foot,Shake That Little Foot,Sally Ann,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016783.mp3,Shake That Little Foot,Shake That Little Foot,Scotland the Brave,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016784.mp3,Shake That Little Foot,Shake That Little Foot,Shady Grove,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016785.mp3,Shake That Little Foot,Shake That Little Foot,Turkey in the Straw,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016786.mp3,Shake That Little Foot,Shake That Little Foot,Waterbound,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016787.mp3,Shake That Little Foot,Shake That Little Foot,West Fork Gals,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
016788.mp3,Shake That Little Foot,Shake That Little Foot,Western Country,['Bluegrass'; 'Americana'; 'Celtic'],Celtic
031887.mp3,Louise Ebrel and Ifig Flatres,Live at WFMU on Transpacific Sound Paradise; 5/22/10,Gavotte,['French'; 'Celtic'],Celtic
031888.mp3,Louise Ebrel and Ifig Flatres,Live at WFMU on Transpacific Sound Paradise; 5/22/10,Pach Pi,['French'; 'Celtic'],Celtic
031889.mp3,Louise Ebrel and Ifig Flatres,Live at WFMU on Transpacific Sound Paradise; 5/22/10,Pierig a Fransoazig,['French'; 'Celtic'],Celtic
035032.mp3,Hogan Grip,Hogan Grip - Stance Gives You Balance,Interlude - Starting The Club Down.mp3,['International'; 'Electronic'; 'Audio Collage'; 'Post-Rock'; 'Lo-Fi'; 'Field Recordings'; 'Noise'; 'Experimental'; 'Electroacoustic'; 'Ambient Electronic'; 'Indie-Rock'; 'Nerdcore'; 'Ambient'; 'Europe'; 'Celtic'; 'Glitch'; 'Sound Collage'; 'Musique Concrete'; 'Improv'; 'Chill-out'; 'Sound Art'],Celtic
035033.mp3,Hogan Grip,Hogan Grip - Stance Gives You Balance,Stance Gives You Balance,['International'; 'Electronic'; 'Audio Collage'; 'Post-Rock'; 'Lo-Fi'; 'Field Recordings'; 'Noise'; 'Experimental'; 'Electroacoustic'; 'Ambient Electronic'; 'Indie-Rock'; 'Nerdcore'; 'Ambient'; 'Europe'; 'Celtic'; 'Glitch'; 'Sound Collage'; 'Musique Concrete'; 'Improv'; 'Chill-out'; 'Sound Art'],Celtic
018334.mp3,Flossie and The Unicorns,Live at WFMU on Stork's Show on 12/24/1995,Won't You Be Our Houseguest,['Experimental'; 'Radio Theater'],Radio Theater
018335.mp3,Flossie and The Unicorns,Live at WFMU on Stork's Show on 12/24/1995,Brief History,['Experimental'; 'Radio Theater'],Radio Theater
018336.mp3,Flossie and The Unicorns,Live at WFMU on Stork's Show on 12/24/1995,Goodnight,['Experimental'; 'Radio Theater'],Radio Theater
022982.mp3,Brian Joseph Davis,Ronald Reagan; My Father,The Bourguignon Prize,['Comedy'; 'Radio Theater'],Radio Theater
022983.mp3,Brian Joseph Davis,Ronald Reagan; My Father,Ordinary People,['Comedy'; 'Radio Theater'],Radio Theater
022984.mp3,Brian Joseph Davis,Ronald Reagan; My Father,Bury My Heart at Tataouine,['Comedy'; 'Radio Theater'],Radio Theater
022985.mp3,Brian Joseph Davis,Ronald Reagan; My Father,Five Minutes To Sexy Hair,['Comedy'; 'Radio Theater'],Radio Theater
